search_query,imp_total_count,clk_total_count,pur_total_count,ad_spend,revenue,acos,roas,conversion_rate
stretchy strings fidget toys,94454,1792,216,2242.7047897184348,7158.359744847076,0.3132986982573541,3.1918421798821717,0.12053571428571429
stretchy strings sensory toys,1525,38,5,40.70886241537826,122.21893010476927,0.3330814823896884,3.002268372367969,0.13157894736842105
stretchy toy,19276,237,15,288.33745885637364,356.79541572583577,0.8081310637632583,1.2374230429198667,0.06329113924050633
stretchy toy autism,40,2,1,0.8955295199649062,12.938053283959555,0.06921671292505598,14.447377775404398,0.5
stretchy toy for toddlers,95,8,2,9.236448651794056,52.803761235709814,0.17492027907943206,5.716890032778279,0.25
stretchy toys,1536209,20656,1228,20977.778491763627,25814.968506016077,0.8126207276555397,1.2305863805431851,0.05945003872966693
stretchy tubes,1433,32,6,31.296639236839667,112.15485301293535,0.27904846197988487,3.583606922270314,0.1875
stretchy worms,5860,109,15,64.67652454237415,202.46941621158896,0.3194384897854622,3.1304931371032,0.13761467889908258
string for autistic kid,213,2,1,1.345332022627437,18.145067514445106,0.07414312575891116,13.487427050913231,0.5
string for autistic kids,769,6,2,10.717076219730986,96.85859325518392,0.11064662266460702,9.03778150582335,0.3333333333333333
string sensory toys,530,6,1,4.6639146884306175,18.506214660775996,0.2520188365865984,3.967957369949929,0.16666666666666666
string toys for babies,9991,194,31,176.6642357456838,572.557652478453,0.3085527457033372,3.2409369675856503,0.15979381443298968
string toys for toddlers 1-3,8195,192,13,119.19417870408778,160.11764913303364,0.7444162423659829,1.3433344721518887,0.06770833333333333
strings 6pk calming and fun,55,1,1,1.3967941651909976,25.679773535818644,0.054392775825796214,18.384794392599137,1.0
strong sensory toys,160,3,1,5.829953651011584,77.01545533307531,0.07569848968363929,13.210303193355916,0.3333333333333333
sttetching fudget toys,76,4,1,2.901655209916067,16.74574226928036,0.17327719268909805,5.771099961171729,0.25
stuffed toys,36372,241,15,337.7150385003573,363.09889844625394,0.930091057685613,1.0751635463395859,0.06224066390041494
sucking fidget toy,323,7,4,4.549533737976253,78.1977372504383,0.05817986425113283,17.188077230354295,0.5714285714285714
super sensory,480,8,2,7.271059041195804,34.349805561866205,0.21167686169577177,4.724181906273864,0.25
super sensory bands,60,1,1,1.6501359611140927,34.4336963104196,0.04792212680968448,20.86718738446959,1.0
super sensory stretchy strings,483,11,4,15.910956709047223,97.49772690645352,0.1631931042280951,6.127709897608782,0.36363636363636365
super sensory texture steinga,19,1,1,1.4197796021831974,27.42429201381238,0.05177087530529935,19.315879712345495,1.0
super sensory textured stretchy strings,351,7,2,13.125160520348253,160.33997727270673,0.08185831595837724,12.21622981479943,0.2857142857142857
super sensory toys,274,4,2,6.7071664712216865,74.96963627386064,0.0894651062027394,11.177542199903858,0.5
supplies for autistic kids,96,1,1,0.5769893965955226,12.610195823236996,0.04575578402456651,21.855160420004935,1.0
switch adapted toys for special needs children,525,5,1,2.0130060775657235,12.555591513703535,0.16032745851668323,6.237234777197836,0.2
switch adapted toys special needs chewing,17,1,1,1.6105676218978433,37.26486558628274,0.04321946682374982,23.137721806657808,1.0
tactile gifts,628,5,1,6.573225704626877,23.220393930066,0.2830798531852553,3.5325721302588504,0.2
tactile rope for autistic,60,1,1,0.596423109284408,11.731597694704789,0.050839035296412476,19.66992477669155,1.0
tactile sensory toys,110208,1280,60,1955.1872613900532,2038.0412532064684,0.959346263631288,1.0423764994036988,0.046875
tactile sensory toys for adults,3353,45,3,13.921315460247325,38.26356422881739,0.36382693930438353,2.7485595264384304,0.06666666666666667
tactile sensory toys for disabled children,109,4,2,1.3872501137272966,25.110002828867405,0.0552469118853488,18.100559214517745,0.5
tactile sensory toys for toddler boys,480,6,4,2.0169528597298796,45.59682194630621,0.04423450524918158,22.60678613599961,0.6666666666666666
tactile sensory wall panels,304,10,0,8.15322141579353,0.0,inf,0.0,0.0
tactile toys,55731,516,34,543.4922184930974,708.3823134985911,0.7672300792052149,1.303389983140279,0.06589147286821706
tangle fidget toy,52253,871,60,1452.0296027091795,1972.0010532417268,0.7363229346770488,1.35809975882199,0.06888633754305395
tapping fidgets,60,1,1,0.33969866626497836,11.086514427211672,0.030640709349657583,32.63632015135365,1.0
teeter popper,1265463,24833,1185,29546.191869588303,30223.62074996225,0.977586111009721,1.0229277899285296,0.047718761325655376
teeter popper toy,4759,51,5,63.32245288249719,119.2133439016902,0.5311691695748114,1.8826393873734741,0.09803921568627451
teething noodles,187,6,1,6.430822357868593,25.253302296182824,0.2546527294705789,3.9269164798625664,0.16666666666666666
tentacle dildo,84799,613,15,434.6940683497493,236.4777877320497,1.8382025327566756,0.5440096954389143,0.024469820554649267
tentacle toy adult,24816,465,15,929.9511231910037,1142.5065863064942,0.81395690347603,1.2285662738769911,0.03225806451612903
textile fidget toys,231,5,0,2.4327591569713105,0.0,inf,0.0,0.0
texture noodles sensory toys,60,1,1,0.738061133185506,17.622559070900298,0.04188160926095282,23.876828461133723,1.0
texture sensory noodles,360,9,0,8.017890290517013,0.0,inf,0.0,0.0
texture stretchy strings,93,2,1,1.0595663423262263,11.163437554487912,0.09491398479675829,10.535855197116897,0.5
texture toy,1480,20,1,37.430091849959915,50.526622677767485,0.7407994017068896,1.3498930988549416,0.05
texture toys,14426,162,8,161.06052362257728,188.47519852209317,0.8545449209525448,1.1702134966589226,0.04938271604938271
texture toys for autism,3395,72,8,79.35513221261104,184.6123513087104,0.4298473620538676,2.326407204692074,0.1111111111111111
textured autism,57,3,0,5.772208642984795,0.0,inf,0.0,0.0
textured balls,4253,104,8,69.20528036931857,138.30968192482186,0.5003646845702028,1.9985423249024217,0.07692307692307693
textured calm down,513,5,1,7.753138810610988,35.50486074605544,0.21836837682773771,4.579417654365132,0.2
textured fidget,659,9,1,16.222051312795944,48.79751522919318,0.3324360110674463,3.008097699130179,0.1111111111111111
textured fidget noodles,118,4,1,6.0557984480558105,36.62040451792181,0.165366781928696,6.0471636947690435,0.25
textured fidget toys,4982,69,2,93.35033662536591,101.28979333050836,0.9216164191466358,1.0850501132845949,0.028985507246376812
textured monkey noodle,512,11,2,10.709793620334288,33.303501336953886,0.32158161125390733,3.109630541686794,0.18181818181818182
textured monkey noodles,6042,141,13,118.5983018966955,212.51300816381251,0.5580754934553265,1.791872267689979,0.09219858156028368
textured noodle,187,5,1,7.021896593218302,23.797708915880452,0.29506607623612535,3.3890713997218516,0.2
textured noodle sensory toys,2809,52,8,48.595346406311194,287.67059409008897,0.16892705547475154,5.919714856744565,0.15384615384615385
textured sensory string,38,2,1,3.7126624524558074,50.79314466661938,0.07309377036652985,13.681056470140813,0.5
textured sensory toys,4105,55,3,54.81136267186535,73.0436129914016,0.7503922715093176,1.3326363263158727,0.05454545454545454
textured silly stretchy strings,1353,32,3,37.99365057492322,75.92984375964306,0.5003783584119129,1.9984877107270838,0.09375
textured straws sensory togs,57,2,0,3.275472501670659,0.0,inf,0.0,0.0
textured stretchy calming & fun worms,60,1,1,1.4745945997460908,25.87065147768032,0.056998742417379185,17.544246725259246,1.0
textured stretchy fidget,190,4,1,1.4401180827299755,12.225073516664285,0.11780036175381005,8.488938277540194,0.25
textured stretchy noodle strings,604,22,2,39.61273639020767,116.40101961451455,0.34031262373296417,2.938474597359274,0.09090909090909091
textured stretchy strings,2300,56,7,78.03127998974351,171.24155522356074,0.45567958015723137,2.19452449384489,0.125
textured strings sensory,19,1,1,0.9531516996977747,18.264827808096157,0.052185090914203744,19.162561231215943,1.0
textures kids autism,48,2,1,3.311249472662227,37.3420025317894,0.08867359134913418,11.277314753867406,0.5
the best deal on fidget,205,11,0,10.2595264416639,0.0,inf,0.0,0.0
therapeutic ipad for autism kids,92,6,2,9.596604050521442,76.4370742856679,0.12554907602371201,7.965012819458213,0.3333333333333333
therapeutic toys for toddlers,238,1,1,1.4962210699292111,36.60541355861598,0.04087431132374241,24.46524400324602,1.0
theraputty,346089,5960,672,6407.499014369108,14018.098336704115,0.4570876063547159,2.187764415611753,0.11275167785234899
therapy fidgets worm,55,2,1,3.9580120997953934,71.48892675948179,0.055365387049546536,18.061826229176347,0.5
therapy toys for kids with special needs,483,5,0,6.429873834747672,0.0,inf,0.0,0.0
things to calm autistic kids,58,1,1,1.1106345664275974,26.670820541042207,0.04164230960642944,24.01403787280817,1.0
three carriage colorful sensory fidget stretch toys,337,8,2,2.8241025675559412,24.304360149522502,0.11619736336121671,8.606047255059927,0.25
toddler anxiety relief,3354,52,4,92.2243163721871,205.2970808326475,0.4492237103330554,2.226062376045552,0.07692307692307693
toddler autism lap,278,8,1,15.804917714697277,74.76115604565304,0.21140547512462188,4.730246458425487,0.125
toddler autism toys,8777,165,3,166.987200079671,53.349197254285414,3.130078964145188,0.3194807579792467,0.01818181818181818
toddler chew toy sensory,86480,1565,171,1973.0302651999311,5077.0608879361125,0.38861662460817803,2.573230110801997,0.10926517571884985
toddler chew toys,16777,226,31,87.88864112697688,379.44916713313955,0.23162164721826595,4.317385753921617,0.13716814159292035
toddler chewing toys for autistic boys age 3-4,349,6,2,5.209309693617342,36.89278909580867,0.14120129763269004,7.082087889881305,0.3333333333333333
toddler fidget,4068,55,1,84.02176162575799,33.841097689826725,2.482832040374876,0.40276586725899216,0.01818181818181818
toddler fidget toys,92032,1422,101,1372.763117180581,2286.8674118019912,0.6002810263927282,1.6658864032556635,0.0710267229254571
toddler fidget toys age 2-4,47439,778,48,1215.0042707898829,1820.1663847851053,0.6675237390087996,1.498074063230907,0.061696658097686374
toddler hand sensory toy,19,1,1,1.7361320116918237,37.24487312536746,0.04661398646326292,21.45278865578495,1.0
toddler sensory toys,218687,2790,188,4507.450244030808,7089.496793411,0.6357926909876095,1.5728397230340108,0.06738351254480286
toddler sensory toys age 1-2,51709,795,59,1064.5426397906265,1402.215353139201,0.759186267221642,1.3171998008600085,0.07421383647798742
toddler sensory toys age 2-4 bunmo stretchy,77,1,1,1.4078353024442387,22.763826289298013,0.06184528402881488,16.169381638446048,1.0
toddler stress relief toys,2386,31,5,40.631383524862926,127.43197527293498,0.3188476317489253,3.1362942685660093,0.16129032258064516
toddler stretchy strings,38,2,1,1.9415592429145876,18.395325941573223,0.10554633547028848,9.474511791851857,0.5
toddler strings toys,57,2,1,0.8399345015338874,11.743668482467013,0.07152232735349158,13.98164792733331,0.5
toddler toys under 20 dollars,4183,40,0,66.63738957532703,0.0,inf,0.0,0.0
toddlers stress relief worms,57,2,1,2.283500259045167,26.03123081277631,0.0877215632049334,11.39970565348704,0.5
todler autism toy,120,3,1,2.13448317290643,18.8907998637481,0.11299061915332419,8.850292241013708,0.3333333333333333
toobaloo,3490,50,7,84.63411763201523,266.8503075575723,0.31715952815139864,3.152987412450185,0.14
touch toys for autistic children,114,4,0,4.520042459672456,0.0,inf,0.0,0.0
touching sensory for the car,17,1,1,1.5353411498222544,33.81109165220923,0.045409393036321404,22.021875500518902,1.0
toy for autism,1690,22,0,27.29651253642045,0.0,inf,0.0,0.0
toy for kids to stay quiet,114,3,1,3.543487642716876,26.30503961747696,0.13470755772451287,7.42348845819828,0.3333333333333333
toy for nonverbal boys autism,120,2,1,0.7537732372111089,11.200687412993277,0.06729705145924345,14.85949203295514,0.5
toy gusanos de silicon,73,5,0,9.015765820798357,0.0,inf,0.0,0.0
toy kids with autism,304,5,1,2.2281058791299104,12.07649223961204,0.1844994254061218,5.420071080431773,0.2
toys autism,7788,113,8,80.59068443491051,109.4802627559099,0.7361206705777669,1.3584729243034561,0.07079646017699115
toys autistic boys,422,11,1,6.762026579068887,11.691521430298504,0.5783701137086519,1.7289966689111116,0.09090909090909091
toys fir autism babies,114,2,1,1.106219704941844,11.304257262989644,0.097858680955858,10.218817484890064,0.5
toys for adhd children age 5-7,3885,51,1,30.992413164644322,12.388124838345496,2.5017840527980613,0.3997147551090885,0.0196078431372549
toys for adults,292547,2060,117,2554.9203274936344,3026.031251612206,0.8443139264118394,1.1843935871694007,0.05679611650485437
toys for autism,334674,3923,266,4743.713487393814,7379.465696010821,0.6428261452530584,1.5556305657205878,0.06780525108335457
toys for autistic boys,61357,802,79,776.8160280666243,1987.1522539090429,0.3909192295348805,2.5580731886477155,0.09850374064837905
toys for autistic boys 8-12,39374,464,50,654.0828626099094,1402.3924540502335,0.46640500718672595,2.14405931452543,0.10775862068965517
toys for autistic boys age 5-7,74811,1053,108,1192.1672929330716,3197.9327772202187,0.37279310604188337,2.6824530384090575,0.10256410256410256
toys for autistic children,152657,1760,85,2092.3606546349556,2398.9030457325343,0.8722155980238991,1.1465055225630114,0.048295454545454544
toys for autistic children 5-7,506,5,2,6.475564856543036,47.260790710105624,0.13701770028063426,7.298327135485703,0.4
toys for autistic children age 4 indestructible,152,4,2,2.363720906077047,29.911841580566225,0.07902291471123465,12.654557271826757,0.5
toys for autistic children age 5-7,2990347,40643,2754,38368.41550551161,58907.23659216759,0.6513361978112745,1.5353054280728788,0.06776074600792265
toys for autistic children age 8-10,338212,4370,343,6498.001131917934,11805.727881164377,0.5504108850658218,1.8168245344210687,0.07848970251716247
toys for autistic toddlers,4879,80,6,116.09012350870711,136.1779515494598,0.8524883961596617,1.1730364946958305,0.075
toys for babies with autism,281,7,0,7.58042459248056,0.0,inf,0.0,0.0
toys for boy autistic,57,2,1,1.9149019109362961,17.1356579252742,0.11174954117821854,8.948582602278398,0.5
toys for boys age 8-12 autistic sensory,1595,30,3,49.3716187837856,112.67121093708715,0.4381919602457588,2.282104855230919,0.1
toys for boys who have autism,40,2,2,0.9450038160707742,25.649518387448754,0.03684294581270575,27.142237894971405,1.0
toys for cerebral palsy,606,6,2,2.177498900443981,22.477621343370323,0.09687408054350133,10.322678619395514,0.3333333333333333
toys for disabled children,74581,782,77,894.1725500119699,2118.9621321438553,0.42198609236461093,2.3697463449481755,0.09846547314578005
toys for disabled chldren,144,2,2,1.6719886622350444,35.04521324661891,0.047709473201632026,20.960197899770407,1.0
toys for down syndrome children,5202,33,5,45.78467075200436,287.5150488744686,0.15924269331722637,6.27972297609854,0.15151515151515152
toys for handicapped children,2111,28,1,19.25714917546433,16.204003539106274,1.188419215596299,0.8414539136328605,0.03571428571428571
toys for kids with autism,703929,9216,584,14216.297266365114,24670.595204710342,0.5762446000350573,1.7353741795396649,0.06336805555555555
toys for kids with autism age 11 soft,104,2,1,3.954549577970116,69.92051037582574,0.056557790506880486,17.681030164683428,0.5
toys for kids with autism spectrum,1088,24,2,9.95875787472519,24.828034860833515,0.4011093882599317,2.4930855005367465,0.08333333333333333
toys for kids with cerebral palsy,25515,297,13,308.5918418788375,266.38041824312245,1.1584629377568931,0.8632127687539823,0.04377104377104377
toys for kids with disabilities,40842,344,26,501.30754258080754,1153.2353275073483,0.43469665784897077,2.3004547698810143,0.0755813953488372
toys for kids with special needs,1862,19,0,23.71413105014529,0.0,inf,0.0,0.0
toys for non verbal autistic children age 8-10,5988,78,5,59.955528857456564,85.84399856219417,0.698424233046631,1.4317945350175643,0.0641025641025641
toys for non verbal autistic kids,7639,43,2,85.01924152597195,141.58661769689408,0.6004751219354608,1.6653479277822274,0.046511627906976744
toys for nonverbal autistic children,11253,171,16,316.1032330973635,893.8067181843339,0.353659495578072,2.8275785395368955,0.0935672514619883
toys for party,2558,36,2,14.488871436880945,23.833617282909536,0.6079174329643422,1.644960229424208,0.05555555555555555
toys for people with dementia,601,23,2,33.18076022885311,49.73809828397947,0.6671095472811946,1.4990041801612652,0.08695652173913043
toys for severely handicapped children,473,4,2,2.983411706028998,38.187395211481025,0.07812556183806002,12.799907949114232,0.5
toys for special needs adults,6438,56,5,20.91082370492936,58.15829001543263,0.3595501810555392,2.7812529451779957,0.08928571428571429
toys for special needs children,29479,323,44,530.6858213483708,1434.4401481193522,0.3699602399194806,2.7029931654754127,0.13622291021671826
toys for special needs children 3-5,12446,118,9,182.04255312761393,344.48814615919787,0.5284435913318388,1.8923495646521047,0.07627118644067797
toys for special needs children 5-7,55546,585,43,673.6091508167025,1021.4395693473635,0.659470389664948,1.5163683095886418,0.0735042735042735
toys for special needs kids,27829,220,35,328.10116445267374,1051.9895809955551,0.31188632509285286,3.206296395657252,0.1590909090909091
toys for special needs teenager,50456,604,43,651.3499454595026,1205.9531009396342,0.5401121693306271,1.851467263252598,0.07119205298013245
toys for students with autism,772,11,0,10.07382707777428,0.0,inf,0.0,0.0
toys for teenagers,91712,520,24,773.5815365990003,1012.8182672204625,0.7637910587078827,1.309258584005573,0.046153846153846156
toys for teenagers boy,28524,200,11,334.33608509888813,384.42781844800396,0.8696979486257158,1.1498244897325396,0.055
toys for teens with autism,3398,47,2,61.530859167077786,46.61362801055384,1.3200186682132213,0.7575650436471486,0.0425531914893617
toys for teens with autism spectrum,500,9,2,9.376499974230054,45.94438834992103,0.20408368270825333,4.899950778669279,0.2222222222222222
toys for the blind and visually impaired,1585,16,1,12.82513433882414,18.24823973981466,0.70281487538997,1.4228497930484627,0.0625
toys for toddlers with autism,11943,166,20,104.23094502399223,339.65446550621505,0.3068734717462003,3.2586720328404604,0.12048192771084337
toys for toddlers with autism and sensory issues,1979,33,6,28.14201136957719,89.46382476737438,0.31456302525353247,3.179013169758324,0.18181818181818182
toys phsically disabled kids,76,3,2,1.8427599474543044,23.411126659023328,0.0787129972125477,12.704382191161045,0.6666666666666666
toys that make noise,54481,553,55,581.7572180674438,1151.20084107987,0.505348152388191,1.9788337906731568,0.09945750452079566
toys under 10 dollars,1288517,15151,1686,13658.662172840272,34182.29671627139,0.39958292698157116,2.502609427169345,0.11127978351263942
treasure grab bag for developmentally disabled adults,495,4,2,3.4909071851562805,35.505372285655305,0.09832053462418301,10.170815321767371,0.5
twiddle fidget,5922,79,6,112.47096018681447,168.57561477651868,0.667184042816143,1.498836806376635,0.0759493670886076
vat 19.com,5443,52,1,99.06219873569638,52.62446958674869,1.8824360513961576,0.5312265451239759,0.019230769230769232
vibrator adult sensory toys,915752,7622,130,9879.289003484952,3685.2441039817268,2.6807692312188656,0.3730272596217951,0.01705589084229861
visual impaired products kids,590,8,1,13.880839576254536,37.139541637543395,0.37374827378652287,2.6755976418801573,0.125
visual sensory for adults,545,10,2,11.77719476728123,53.55030201619936,0.2199277001970697,4.546948834112002,0.2
visual stim toys,1550,16,1,25.919511330002283,33.464205692665416,0.7745443465189805,1.2910816591642305,0.0625
visual stimulation toys autism,1969,43,3,46.24016695240721,69.5074254449954,0.6652550667266376,1.5031828392085191,0.06976744186046512
visual stimulation toys autism 5 years,76,1,1,1.0864603378515267,26.141854271698232,0.04156018645654197,24.061489739601264,1.0
visually impaired products for adults,91950,838,67,881.6852951296064,3169.035054930468,0.278218852062825,3.5942927396386084,0.07995226730310262
visually impaired products for kids,4678,26,6,41.70624821502413,313.55938747979206,0.1330090881674272,7.518283252504031,0.23076923076923078
washable chew sensory,60,1,1,0.8089727443465036,17.14467015536149,0.04718508650302154,21.19313694457176,1.0
weighted gyroscope fidget,575,7,1,5.990506118930533,18.25303297943301,0.32819236812207936,3.0469934621637056,0.14285714285714285
weird gadgets,73974,523,2,813.0332017440753,104.87810374604305,7.752172977047654,0.1289960896074898,0.0038240917782026767
whats inside soft feely box,10529,196,7,157.89879453894858,119.19163349009999,1.3247472990800448,0.7548609464570626,0.03571428571428571
wicky sticks for kids,4783,120,23,53.299163491934394,259.56662599353285,0.2053390465277395,4.869994367412771,0.19166666666666668
wiggle fidget toy,361,5,0,3.821107650026265,0.0,inf,0.0,0.0
wiggle worm fidget,55,3,1,2.6834880912356427,18.020508277612947,0.14891300788498657,6.715330072255025,0.3333333333333333
wiggle worms fidgets,195,3,0,5.377678770826558,0.0,inf,0.0,0.0
window toy,1346,26,4,36.545123157887375,90.78538828483305,0.4025441081248616,2.4841998176503406,0.15384615384615385
wooden lollipop stress relief toy,57339,1191,63,794.5354856226713,1245.717551216625,0.6378135114550577,1.5678564063634814,0.05289672544080604
wooden sensory tools dementia,240,4,4,4.822276309095151,102.50735534414325,0.047043222341514354,21.257047247750446,1.0
worm chewies,48,1,1,0.3681857365045067,13.176797529104757,0.027941974192990545,35.78845192158461,1.0
worm fidgets,560,5,2,6.56833558996079,53.25710951560667,0.12333255878327341,8.108159028446442,0.4
xl monkey noodles,116,4,2,3.63926667101644,35.4363308461866,0.10269874403230071,9.737217425808838,0.5
z vibe,231480,3587,259,4655.969425474135,7871.596042042313,0.591489883450133,1.6906459907091673,0.07220518539169223
z vibe sensory brush,98,3,2,4.784264369255488,63.80982229226025,0.07497692670797158,13.337436514234712,0.6666666666666666
z-vibe,4269,49,6,79.64215031581624,193.6869059982044,0.4111901623156424,2.4319647979135475,0.12244897959183673
ziggy pasta fidget toy,409,6,2,9.102957937534502,72.44700823034376,0.12564988064920274,7.958622760588711,0.3333333333333333
